ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	eqtlMapSNPs	eqtlMapminP	eqtlMapminQ	eqtlMapts	eqtlDirection	ciMap	ciMapts	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000166889	PATL1	11	59404189	59436453	-1	protein_coding	219988	PATL1	0.991973625774226	-0.367218338	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	3.183e-16	chr11:59932024:I:rs1582763;chr11:59932024:I:rs657928:rs1834554:rs657928;chr11:60096240:D:chr11:60096240:D:rs2044982:rs1582763;rs72924659	9
ENSG00000172289	OR10V1	11	59480296	59481337	-1	protein_coding	390201	OR10V1	0.00168146463399745	0.710356964	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	3.183e-16	chr11:59932024:I:rs1582763;chr11:59932024:I:rs657928:rs1834554:rs657928;chr11:60096240:D:chr11:60096240:D:rs2044982:rs1582763;rs72924659	9
ENSG00000166900	STX3	11	59480929	59573354	1	protein_coding	6809	STX3	0.630609378340344	-0.542347349	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	3.183e-16	chr11:59932024:I:rs1582763;chr11:59932024:I:rs657928:rs1834554:rs657928;chr11:60096240:D:chr11:60096240:D:rs2044982:rs1582763;rs72924659	9
ENSG00000166902	MRPL16	11	59573608	59578345	-1	protein_coding	54948	MRPL16	0.00310865625311475	0.640569877	0	0	1	0.000235835	0.00337702	GTEx/v8/Muscle_Skeletal	-	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	2.15e-15	rs1582763;rs72924659;chr11:59932024:I:rs1582763;chr11:59932024:I:rs657928:rs1834554	9
ENSG00000134812	GIF	11	59596741	59612974	-1	protein_coding	2694	GIF	0.434202069663625	-0.301438606	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:Spleen:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	1.186e-16	chr11:59932024:I:rs1582763;chr11:59932024:I:rs657928:rs1834554:rs1582763:chr11:59854269:D:rs657928;chr11:60096240:D:chr11:60096240:D:rs2044982:rs1582763;rs72924659:rs72924659	9
ENSG00000134827	TCN1	11	59620273	59634048	-1	protein_coding	6947	TCN1	3.85562988627718e-16	-0.301971772	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:Spleen:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	1.186e-16	chr11:59932024:I:rs1582763;chr11:59932024:I:rs657928:rs1834554:rs1582763:chr11:59854269:D:rs657928;chr11:60096240:D:chr11:60096240:D:rs2044982:rs1582763;rs72924659:rs72924659	9
ENSG00000214788	OOSP1	11	59705928	59712807	1	protein_coding	255649	OOSP1	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	3.183e-16	rs657928;chr11:60096240:D:rs1582763;chr11:59932024:I:chr11:60096240:D:rs2044982:rs1582763;rs72924659:chr11:59932024:I:rs657928:rs1834554:rs1582763	9
ENSG00000149507	OOSP2	11	59807748	59815517	1	protein_coding	219990	OOSP2	0.0217138962545513	0.049937041	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Mesenchymal_Stem_Cell:Mesendoderm:hESC	1.541e-15	rs1582763;chr11:59932024:I:rs657928:rs1582763:chr11:59932024:I:rs1834554	9
ENSG00000149516	MS4A3	11	59824060	59838601	1	protein_coding	932	MS4A3	4.21112895152531e-05	-0.575706125	28	12.53	100	4.94721e-11	9.8281e-10	GTEx/v8/Testis	-	Yes	Left_Ventricle:Mesenchymal_Stem_Cell:Mesendoderm:hESC	1.186e-16	chr11:59854269:D;rs1582763;chr11:59932024:I;chr11:59932024:I:rs657928:rs1582763:chr11:59932024:I:rs1834554	9
ENSG00000149534	MS4A2	11	59855734	59863444	1	protein_coding	2206	MS4A2	6.49875397938143e-05	0.294740671	38	12.53	219	3.49642e-09	8.5524e-06	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Pancreas:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Stomach	-	Yes	Left_Ventricle:Mesenchymal_Stem_Cell:Mesendoderm:hESC	1.186e-16	chr11:59854269:D;rs657928;chr11:59932024:I;rs1582763;chr11:60096240:D;rs72924659;chr11:59932024:I:rs1582763;chr11:59932024:I:rs657928	9
ENSG00000110077	MS4A6A	11	59939081	59952139	-1	protein_coding	64231	MS4A6A	1.49231954313632e-09	0.437292717	39	11.31	406	6.39753e-20	2.8062e-15	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Tibial:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Spleen:GTEx/v8/Testis	+	Yes	Aorta:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.186e-16	rs1582763;chr11:59932024:I;rs657928;rs1834554;rs2044982;chr11:60096240:D;chr11:59854269:D;rs72924659;chr11:59932024:I:rs1582763;chr11:59932024:I:rs657928:rs1582763:rs1834554:rs657928;chr11:60096240:D:chr11:59854269:D:chr11:60096240:D:rs2044982:rs1582763	9
ENSG00000214787	MS4A4E	11	59968726	60010561	-1	protein_coding	643680	MS4A4E	0.515839923885565	NA	99	13.78	235	1.91883e-07	0.000673826	GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Lung:GTEx/v8/Nerve_Tibial:GTEx/v8/Pancreas:GTEx/v8/Spleen	+	Yes	Left_Ventricle:GM12878:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	3.183e-16	rs1582763;chr11:59932024:I;rs657928;rs1834554;chr11:60096240:D;rs2044982;chr11:59932024:I:rs1582763;chr11:59932024:I:rs657928:rs1834554:rs1582763:rs657928;chr11:60096240:D:chr11:60096240:D:rs2044982:rs1582763;rs72924659	9
ENSG00000110079	MS4A4A	11	60048014	60076445	1	protein_coding	51338	MS4A4A	0.000743081971054817	-0.238270308	36	8.291	289	3.10027e-12	2.12201e-08	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Nerve_Tibial:GTEx/v8/Pancreas:GTEx/v8/Stomach:GTEx/v8/Testis:GTEx/v8/Thyroid	+	Yes	Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.186e-16	rs1582763;chr11:59932024:I;rs657928;chr11:60096240:D;rs2044982;rs72924659;chr11:59854269:D;chr11:60096240:D:rs1582763;rs72924659:rs72924659:rs1582763;chr11:59932024:I:rs657928:rs1582763:rs1834554:rs657928;chr11:60096240:D:chr11:59932024:I	9
ENSG00000166926	MS4A6E	11	60102304	60164069	1	protein_coding	245802	MS4A6E	0.72055108088883	0.373918296	91	17.97	143	3.44517e-09	9.42572e-06	GTEx/v8/Adipose_Subcutaneous	+	Yes	Liver:GM12878:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	3.183e-16	chr11:60096240:D;rs1582763;rs72924659;rs657928;chr11:60096240:D:rs1582763;chr11:59932024:I:chr11:60096240:D:rs2044982:rs1582763	9
ENSG00000166927	MS4A7	11	60145955	60163424	1	protein_coding	58475	MS4A7	9.27325316417502e-06	0.410095069	0	0	23	1.19923e-05	1.85388e-25	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Muscle_Skeletal	+	No	NA	5.385e-07	chr11:60096240:D	9
ENSG00000166928	MS4A14	11	60146003	60185161	1	protein_coding	84689	MS4A14	2.18827547869555e-16	0.06121265	0	0	1	0.000199537	7.07511e-80	GTEx/v8/Adipose_Subcutaneous	-	No	NA	1.372e-12	rs1582763;chr11:59932024:I	9
ENSG00000166930	MS4A5	11	60197062	60222687	1	protein_coding	64232	MS4A5	0.00920453847809139	0.260053824	0	0	107	2.80877e-05	4.6648e-17	GTEx/v8/Testis	-	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.186e-16	rs657928;chr11:60096240:D;chr11:59932024:I:rs1582763;chr11:59932024:I:rs657928:rs657928;chr11:60096240:D:chr11:60096240:D:rs2044982:rs1582763;rs72924659:rs1834554:rs1582763:rs72924659	9
ENSG00000156738	MS4A1	11	60223225	60238233	1	protein_coding	931	MS4A1	0.0153881692917396	0.269177371	0	0	0	NA	NA	NA	NA	Yes	GM12878	7.909e-15	chr11:60096240:D:rs1582763;rs72924659:rs72924659	9
ENSG00000071203	MS4A12	11	60260251	60274903	1	protein_coding	54860	MS4A12	4.95569370765756e-05	0.550315505	0	0	0	NA	NA	NA	NA	Yes	Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.186e-16	rs657928;chr11:60096240:D:rs1582763;chr11:59932024:I:chr11:60096240:D:rs2044982:rs1582763;rs72924659:rs72924659:rs657928:rs1582763:rs1834554:chr11:59932024:I	9
ENSG00000204979	MS4A13	11	60282886	60310194	1	protein_coding	503497	MS4A13	0.0538658364526184	0.232759479	0	0	0	NA	NA	NA	NA	Yes	GM12878:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.186e-16	rs657928;chr11:60096240:D:rs1582763;chr11:59932024:I:chr11:60096240:D:rs2044982:rs1582763;rs72924659:chr11:59932024:I:rs657928:rs1582763:rs1834554:rs72924659	9
ENSG00000166959	MS4A8	11	60467047	60483284	1	protein_coding	83661	MS4A8	0.00260921171410416	0.141742295	0	0	0	NA	NA	NA	NA	Yes	GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.186e-16	rs657928;chr11:60096240:D:rs1582763;chr11:59932024:I:chr11:60096240:D:rs2044982:rs1582763;rs72924659:rs72924659:chr11:59932024:I:rs657928:rs1582763:rs1834554	9
ENSG00000214782	MS4A18	11	60496789	60511685	1	protein_coding	728588	MS4A18	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm:hESC	3.183e-16	rs657928;chr11:60096240:D:rs1582763;chr11:59932024:I:chr11:60096240:D:rs2044982:rs1582763;rs72924659	9
ENSG00000166961	MS4A15	11	60524426	60544205	1	protein_coding	219995	MS4A15	0.0384681974305748	-0.122458032	0	0	0	NA	NA	NA	NA	Yes	GM12878:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.186e-16	rs657928;chr11:60096240:D:rs1582763;chr11:59932024:I:chr11:60096240:D:rs2044982:rs1582763;rs72924659:rs72924659:chr11:59932024:I:rs657928:rs1834554:rs1582763	9
ENSG00000172689	MS4A10	11	60552821	60568778	1	protein_coding	341116	MS4A10	1.79435429349408e-08	3.123668877	0	0	0	NA	NA	NA	NA	Yes	GM12878:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.186e-16	rs657928;chr11:60096240:D:rs1582763;chr11:59932024:I:chr11:60096240:D:rs2044982:rs1582763;rs72924659:rs72924659:chr11:59932024:I:rs657928:rs1834554:rs1582763	9
ENSG00000110107	PRPF19	11	60658202	60674060	-1	protein_coding	27339	PRPF19	0.998566695864226	-0.241203742	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	3.183e-16	rs657928;chr11:60096240:D:rs1582763;chr11:59932024:I:chr11:60096240:D:rs2044982:rs1582763;rs72924659	9
ENSG00000137502	RAB30	11	82684175	82782965	-1	protein_coding	27314	RAB30	0.959123959685969	-0.177824433	0	0	0	NA	NA	NA	NA	Yes	GM12878	7.432e-13	rs3851179:chr11:85654002:I	10
ENSG00000165494	PCF11	11	82868030	82898493	1	protein_coding	51585	PCF11	0.999999873982097	0.235264814	0	0	0	NA	NA	NA	NA	Yes	GM12878	5.248e-15	rs3851179:chr11:85654002:I:rs10751134:rs3851179;rs7938634:rs3851179;rs10751134;rs7938634	10
ENSG00000150672	DLG2	11	83166055	85338966	-1	protein_coding	1740	DLG2	0.673545370161857	0.016729105	0	0	4	0.000111201	0.0447991	GTEx/v8/Skin_Sun_Exposed_Lower_leg	+	Yes	IMR90:Mesendoderm:hESC	3.633e-13	rs10751134;rs3851179:chr11:85654002:I	10
ENSG00000171204	TMEM126B	11	85339629	85347580	1	protein_coding	55863	TMEM126B	0.000531075640903117	0.407304023	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesendoderm:hESC	3.633e-13	rs3851179:chr11:85654002:I	10
ENSG00000171202	TMEM126A	11	85359011	85367591	1	protein_coding	84233	TMEM126A	0.00487417780484098	-0.18369143	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesendoderm:hESC	3.633e-13	rs3851179:chr11:85654002:I	10
ENSG00000137504	CREBZF	11	85370752	85393951	-1	protein_coding	58487	CREBZF	0.0366616489719182	-1.530590248	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	5.809e-16	rs3851179:chr11:85654002:I:rs10751134:rs7938634:rs3851179;rs10751134;rs7938634	10
ENSG00000179071	CCDC89	11	85394893	85397320	-1	protein_coding	220388	CCDC89	0.00582182407300908	0.169509285	0	0	9	3.01482e-06	1.16522e-05	GTEx/v8/Nerve_Tibial	-	Yes	Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	5.809e-16	rs3851179;rs10751134;rs3851179:chr11:85654002:I:rs10751134:rs7938634:rs3851179;rs7938634	10
ENSG00000137501	SYTL2	11	85405267	85522184	-1	protein_coding	54843	SYTL2	2.11826952070561e-19	-0.466325238	0	0	11	8.55348e-05	2.01218e-23	GTEx/v8/Cells_Cultured_fibroblasts	-	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	5.809e-16	rs10751134;chr11:85654002:I:rs3851179:rs10751134:rs7938634:rs3851179;rs7938634	10
ENSG00000215504	AP000974.1	11	85563600	85565986	-1	protein_coding	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	5.809e-16	rs10751134:rs7938634:rs3851179;rs10751134;rs7938634:rs3851179:chr11:85654002:I	10
ENSG00000150676	CCDC83	11	85566144	85631064	1	protein_coding	220047	CCDC83	6.83032869950337e-07	-0.131602706	0	0	71	4.1965e-06	1.39484e-35	GTEx/v8/Testis	-	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	5.809e-16	chr11:85654002:I;rs3851179;rs7938634;rs10751134:rs7938634:rs3851179;rs10751134;rs7938634:rs3851179:chr11:85654002:I	10
ENSG00000073921	PICALM	11	85668727	85780924	-1	protein_coding	8301	PICALM	0.972083090436883	NA	100	19.88	120	1.85962e-08	3.5558e-23	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Nerve_Tibial:GTEx/v8/Ovary:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Thyroid	+	Yes	GM12878:IMR90:Mesenchymal_Stem_Cell	5.809e-16	chr11:85654002:I;rs3851179;rs10751134;rs7938634;rs3851179:chr11:85654002:I:rs10751134:rs7938634:rs3851179;rs7938634:rs3851179	10
ENSG00000074266	EED	11	85955586	85989855	1	protein_coding	8726	EED	0.997671033484958	-0.584695152	0	0	0	NA	NA	NA	NA	Yes	Aorta:Hippocampus:Left_Ventricle:Liver:Right_Ventricle:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	5.809e-16	chr11:85654002:I:rs3851179:rs10751134:rs3851179;rs7938634:rs3851179;rs10751134;rs7938634:rs7938634	10
ENSG00000149196	C11orf73	11	86013253	86056969	1	protein_coding	51501	C11orf73	0.769988210012451	0.041512225	0	0	2	0.000248614	4.64425e-07	GTEx/v8/Cells_Cultured_fibroblasts	-	Yes	Aorta:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	5.809e-16	rs10751134;rs3851179:chr11:85654002:I:rs10751134:rs7938634:rs3851179;rs7938634	10
ENSG00000149201	CCDC81	11	86085778	86134151	1	protein_coding	60494	CCDC81	2.78823114302232e-09	0.377653908	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	3.633e-13	chr11:85654002:I:rs3851179	10
ENSG00000151376	ME3	11	86152150	86383678	-1	protein_coding	10873	ME3	1.1418824476976e-05	0.141730303	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell	3.633e-13	rs3851179:chr11:85654002:I	10
ENSG00000150687	PRSS23	11	86502101	86663952	1	protein_coding	11098	PRSS23	1.26863442289862e-06	-0.643504184	0	0	52	3.36852e-05	1.60159e-18	GTEx/v8/Nerve_Tibial	-	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Trophoblast-like_Cell:hESC	5.809e-16	chr11:85654002:I;rs3851179;chr11:85654002:I:rs3851179	10
ENSG00000174804	FZD4	11	86656721	86666433	-1	protein_coding	8322	FZD4	0.920786850569231	-0.243523112	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	6.602e-13	chr11:85654002:I:rs3851179	10
ENSG00000149403	GRIK4	11	120382468	120859613	1	protein_coding	2900	GRIK4	0.630846158157366	-0.669017457	0	0	0	NA	NA	NA	NA	Yes	IMR90	2.633e-08	rs11218343	11
ENSG00000204306	AP002348.1	11	120382511	120385732	1	protein_coding	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	2.633e-08	rs11218343	11
ENSG00000109929	SC5D	11	121163162	121179403	1	protein_coding	6309	SC5D	0.103132834566042	-1.117246276	0	0	0	NA	NA	NA	NA	Yes	Dorsolateral_Prefrontal_Cortex:Left_Ventricle:Liver:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	2.633e-08	rs11218343	11
ENSG00000137642	SORL1	11	121322912	121504402	1	protein_coding	6653	SORL1	0.0174141233573499	-0.445132622	3	3.602	1	1.27841e-05	0.0132016	GTEx/v8/Nerve_Tibial	-	Yes	Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.633e-08	rs11218343	11
ENSG00000259571	BLID	11	121986062	121986923	-1	protein_coding	414899	BLID	0.590165692367457	-0.256479246	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm:hESC	2.633e-08	rs11218343	11
ENSG00000066427	ATXN3	14	92524896	92572965	-1	protein_coding	4287	ATXN3	0.176363907956847	0.167111434	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm	8.729e-09	rs12590654	12
ENSG00000183648	NDUFB1	14	92582466	92588261	-1	protein_coding	4707	NDUFB1	0.311678002538598	0.159780529	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm	8.729e-09	rs12590654	12
ENSG00000165934	CPSF2	14	92588281	92630755	1	protein_coding	53981	CPSF2	7.81001536480669e-05	-0.247446001	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm	8.729e-09	rs12590654	12
ENSG00000140090	SLC24A4	14	92788925	92962596	1	protein_coding	123041	SLC24A4	3.16711232181816e-06	-0.678266133	1	9.141	1	1.15677e-12	1.29056e-14	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Whole_Blood	-	Yes	Mesendoderm	8.729e-09	rs12590654	12
ENSG00000100599	RIN3	14	92980118	93155339	1	protein_coding	79890	RIN3	0.000276829502107209	NA	0	0	1	6.4062e-15	2.04603e-23	GTEx/v8/Cells_Cultured_fibroblasts	-	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.729e-09	rs12590654	12
ENSG00000100600	LGMN	14	93170152	93215047	-1	protein_coding	5641	LGMN	0.00097489450100372	-0.805784654	0	0	0	NA	NA	NA	NA	Yes	IMR90	8.729e-09	rs12590654	12
ENSG00000065268	WDR18	19	983174	994569	1	protein_coding	57418	WDR18	0.901607559974541	0.476593443	0	0	5	1.54084e-10	1.14753e-122	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Spinal_cord_cervical_c-1:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Sigmoid:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Liver:GTEx/v8/Muscle_Skeletal:GTEx/v8/Pituitary:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Testis:GTEx/v8/Thyroid	-	No	NA	2.562e-10	rs3795065;rs12151021	13
ENSG00000116032	GRIN3B	19	1000418	1009731	1	protein_coding	116444	GRIN3B	0.00111371164374087	NA	0	0	18	3.45257e-14	2.42116e-50	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Cerebellum:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Pituitary:GTEx/v8/Prostate:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Spleen:GTEx/v8/Stomach:GTEx/v8/Testis:GTEx/v8/Thyroid	-	No	NA	2.562e-10	rs3795065;rs3764642;rs4147910;rs12151021;rs3752246	13
ENSG00000064666	CNN2	19	1026298	1039068	1	protein_coding	1265	CNN2	0.212309400922857	2.877068271	15	11.51	5	1.39817e-14	3.45349e-80	GTEx/v8/Whole_Blood:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Muscle_Skeletal:GTEx/v8/Cells_Cultured_fibroblasts	+	No	NA	2.562e-10	rs3795065;rs3764642;rs4147910;rs12151021	13
ENSG00000064687	ABCA7	19	1040102	1065571	1	protein_coding	10347	ABCA7	1.89160398990449e-36	0.328501233	20	11.51	11	1.97853e-23	8.46477e-106	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Spinal_cord_cervical_c-1:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Pancreas:GTEx/v8/Pituitary:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Spleen:GTEx/v8/Stomach:GTEx/v8/Testis:GTEx/v8/Thyroid	+	No	NA	2.562e-10	rs3795065;rs3764642;rs4147910;rs12151021;rs3752246	13
ENSG00000180448	HMHA1	19	1065922	1086627	1	protein_coding	23526	HMHA1	0.453633762319863	0.891153206	4	6.172	12	9.93793e-19	2.75928e-21	GTEx/v8/Brain_Cerebellum:GTEx/v8/Nerve_Tibial:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Testis	+	No	NA	2.562e-10	rs3752246;rs3764642;rs4147910;rs12151021	13
ENSG00000099817	POLR2E	19	1086594	1095598	-1	protein_coding	5434	POLR2E	4.40648501422082e-08	1.728639666	0	0	4	1.03078e-30	3.90512e-58	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Cortex:GTEx/v8/Brain_Frontal_Cortex_BA9:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Brain_Putamen_basal_ganglia:GTEx/v8/Colon_Sigmoid:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Lung:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Testis	+	No	NA	2.562e-10	rs3752246;rs12151021	13
ENSG00000007129	CEACAM21	19	42055886	42093197	1	protein_coding	90273	CEACAM21	2.37927718675089e-10	0.224041523	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm:hESC	NA	rs184293662	14
ENSG00000105352	CEACAM4	19	42125344	42133442	-1	protein_coding	1089	CEACAM4	1.67959503585306e-06	0.380841519	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm	NA	rs184293662	14
ENSG00000007306	CEACAM7	19	42177235	42210895	-1	protein_coding	1087	CEACAM7	9.14464756921175e-07	-0.513121247	0	0	0	NA	NA	NA	NA	Yes	Trophoblast-like_Cell:hESC	NA	rs184293662	14
ENSG00000105388	CEACAM5	19	42212504	42233718	1	protein_coding	1048	CEACAM5	3.66899588817934e-05	-0.198121862	0	0	0	NA	NA	NA	NA	Yes	Trophoblast-like_Cell:hESC	NA	rs184293662	14
ENSG00000267881	CEA	19	42212531	42265190	1	protein_coding	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Trophoblast-like_Cell:hESC	NA	rs184293662	14
ENSG00000086548	CEACAM6	19	42254885	42276113	1	protein_coding	4680	CEACAM6	0.191109811032251	0.102073654	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm:hESC	NA	rs184293662	14
ENSG00000170956	CEACAM3	19	42300369	42315591	1	protein_coding	1084	CEACAM3	1.50184928682074e-07	0.161610078	0	0	0	NA	NA	NA	NA	Yes	hESC	NA	rs184293662	14
